,Province/State,Country_Region,Last Update,Confirmed,Deaths,Recovered,Date,Latitude,Longitude,FIPS,Admin2,Province_State,Last_Update,Lat,Long_,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,Incident_Rate,Case_Fatality_Ratio
1703,,India,,1174.0,0.0,530.0,2020-07-23,,,,,Nagaland,2020-07-24 05:30:40,26.06702,94.470302,644.0,"Nagaland, India",52.18485172434485,0.0,,
1704,,India,,21099.0,114.0,14393.0,2020-07-23,,,,,Odisha,2020-07-24 05:30:40,20.505428,84.418059,6592.0,"Odisha, India",45.514815731546,0.5403099672970283,,
1705,,India,,2420.0,34.0,1400.0,2020-07-23,,,,,Puducherry,2020-07-24 05:30:40,11.882658,78.86498,986.0,"Puducherry, India",171.20113869980517,1.4049586776859504,,
1706,,India,,11739.0,277.0,7741.0,2020-07-23,,,,,Punjab,2020-07-24 05:30:40,30.841465000000003,75.40879,3721.0,"Punjab, India",38.94646736895496,2.3596558480279413,,
1707,,India,,33220.0,594.0,23815.0,2020-07-23,,,,,Rajasthan,2020-07-24 05:30:40,26.583423,73.847973,8811.0,"Rajasthan, India",40.995801089607184,1.7880794701986755,,
1708,,India,,460.0,0.0,122.0,2020-07-23,,,,,Sikkim,2020-07-24 05:30:40,27.571671,88.472712,338.0,"Sikkim, India",66.64242427754543,0.0,,
1709,,India,,192964.0,3232.0,136793.0,2020-07-23,,,,,Tamil Nadu,2020-07-24 05:30:40,11.006091,78.400624,52939.0,"Tamil Nadu, India",247.89421785747652,1.674923819987148,,
1710,,India,,50826.0,447.0,39327.0,2020-07-23,,,,,Telangana,2020-07-24 05:30:40,18.1124,79.0193,11052.0,"Telangana, India",129.1221351200928,0.8794711368197379,,
1711,,India,,3656.0,10.0,2072.0,2020-07-23,,,,,Tripura,2020-07-24 05:30:40,23.746783,91.743565,1574.0,"Tripura, India",87.67819225602032,0.2735229759299781,,
1712,,India,,58104.0,1289.0,35803.0,2020-07-23,,,,,Uttar Pradesh,2020-07-24 05:30:40,26.925425,80.560982,21012.0,"Uttar Pradesh, India",24.42548108527007,2.218435908026986,,
1713,,India,,5445.0,60.0,3399.0,2020-07-23,,,,,Uttarakhand,2020-07-24 05:30:40,30.156447,79.197608,1986.0,"Uttarakhand, India",48.39630897483552,1.1019283746556474,,
1714,,India,,51757.0,1255.0,31656.0,2020-07-23,,,,,West Bengal,2020-07-24 05:30:40,23.814082,87.979803,18846.0,"West Bengal, India",51.96000618536604,2.4247927816527235,,
1715,,India,,163.0,0.0,0.0,2020-07-23,,,,,Unknown,2020-07-19 03:35:04,,,163.0,"Unknown, India",,0.0,,
1716,,India,,259.0,0.0,174.0,2020-07-24,,,,,Andaman and Nicobar Islands,2020-07-25 04:47:39,11.225999,92.968178,85.0,"Andaman and Nicobar Islands, India",62.104950172167385,0.0,,
1717,,India,,80858.0,933.0,39935.0,2020-07-24,,,,,Andhra Pradesh,2020-07-25 04:47:39,15.9129,79.74,39990.0,"Andhra Pradesh, India",150.00539947457486,1.1538746939078384,,
1718,,India,,1056.0,3.0,392.0,2020-07-24,,,,,Arunachal Pradesh,2020-07-25 04:47:39,27.768456,96.384277,661.0,"Arunachal Pradesh, India",67.24153081457766,0.2840909090909091,,
1719,,India,,29921.0,76.0,21761.0,2020-07-24,,,,,Assam,2020-07-25 04:47:39,26.357149,92.830441,8084.0,"Assam, India",84.03113777587626,0.2540022058086293,,
1720,,India,,33926.0,220.0,22343.0,2020-07-24,,,,,Bihar,2020-07-25 04:47:39,25.679658,85.60484,11363.0,"Bihar, India",27.18431099069723,0.6484701998467253,,
1721,,India,,823.0,13.0,535.0,2020-07-24,,,,,Chandigarh,2020-07-25 04:47:39,30.733839,76.76827800000002,275.0,"Chandigarh, India",71.0417938096097,1.5795868772782502,,
1722,,India,,6731.0,36.0,4567.0,2020-07-24,,,,,Chhattisgarh,2020-07-25 04:47:39,21.264705,82.035366,2128.0,"Chhattisgarh, India",22.86637851156964,0.5348388055266676,,
1723,,India,,815.0,2.0,512.0,2020-07-24,,,,,Dadra and Nagar Haveli and Daman and Diu,2020-07-25 04:47:39,20.194742,73.080901,301.0,"Dadra and Nagar Haveli and Daman and Diu, India",132.3645009777108,0.2453987730061349,,
1724,,India,,128389.0,3777.0,110931.0,2020-07-24,,,,,Delhi,2020-07-25 04:47:39,28.646519,77.10898,13681.0,"Delhi, India",686.1714243691465,2.941840811907562,,
1725,,India,,4540.0,29.0,2865.0,2020-07-24,,,,,Goa,2020-07-25 04:47:39,15.359682,74.057396,1646.0,"Goa, India",286.2096138691884,0.6387665198237885,,
1726,,India,,53545.0,2278.0,38849.0,2020-07-24,,,,,Gujarat,2020-07-25 04:47:39,22.694884,71.590923,12418.0,"Gujarat, India",83.83120226938712,4.254365486973573,,
1727,,India,,29755.0,382.0,22953.0,2020-07-24,,,,,Haryana,2020-07-25 04:47:39,29.20004,76.332824,6420.0,"Haryana, India",105.49663155336,1.2838178457402116,,
1728,,India,,1954.0,11.0,1145.0,2020-07-24,,,,,Himachal Pradesh,2020-07-25 04:47:39,31.927213,77.233081,798.0,"Himachal Pradesh, India",26.221307026142807,0.5629477993858751,,
1729,,India,,16782.0,296.0,9217.0,2020-07-24,,,,,Jammu and Kashmir,2020-07-25 04:47:39,33.75943,76.612638,7269.0,"Jammu and Kashmir, India",123.33974211983843,1.763794541770945,,
1730,,India,,7493.0,70.0,3307.0,2020-07-24,,,,,Jharkhand,2020-07-25 04:47:39,23.654536,85.557631,4116.0,"Jharkhand, India",19.4149611229201,0.934205258241025,,
1731,,India,,85870.0,1724.0,31347.0,2020-07-24,,,,,Karnataka,2020-07-25 04:47:39,14.70518,76.166436,52799.0,"Karnataka, India",127.09678238665644,2.007686037032724,,
1732,,India,,16995.0,54.0,7562.0,2020-07-24,,,,,Kerala,2020-07-25 04:47:39,10.450898,76.405749,9379.0,"Kerala, India",47.60578477372882,0.3177405119152692,,
1733,,India,,1246.0,2.0,1035.0,2020-07-24,,,,,Ladakh,2020-07-25 04:47:39,34.1526,77.5771,209.0,"Ladakh, India",454.26539161249633,0.160513643659711,,
1734,,India,,26210.0,791.0,17866.0,2020-07-24,,,,,Madhya Pradesh,2020-07-25 04:47:39,23.541513,78.289633,7553.0,"Madhya Pradesh, India",30.705620669135342,3.0179320869896986,,
1735,,India,,357117.0,13132.0,199967.0,2020-07-24,,,,,Maharashtra,2020-07-25 04:47:39,19.449759,76.108221,144018.0,"Maharashtra, India",289.99898760983695,3.677226231179137,,
1736,,India,,2146.0,0.0,1491.0,2020-07-24,,,,,Manipur,2020-07-25 04:47:39,24.738975,93.882541,655.0,"Manipur, India",69.41513062239108,0.0,,
1737,,India,,588.0,5.0,87.0,2020-07-24,,,,,Meghalaya,2020-07-25 04:47:39,25.536934,91.278882,496.0,"Meghalaya, India",17.465121736056858,0.8503401360544217,,
1738,,India,,361.0,0.0,183.0,2020-07-24,,,,,Mizoram,2020-07-25 04:47:39,23.309381,92.83822,178.0,"Mizoram, India",29.130663533573696,0.0,,
1739,,India,,1239.0,1.0,537.0,2020-07-24,,,,,Nagaland,2020-07-25 04:47:39,26.06702,94.470302,701.0,"Nagaland, India",55.07413227126344,0.0807102502017756,,
1740,,India,,22693.0,120.0,15201.0,2020-07-24,,,,,Odisha,2020-07-25 04:47:39,20.505428,84.418059,7372.0,"Odisha, India",48.95339653045041,0.5287974265191909,,
1741,,India,,2515.0,35.0,1483.0,2020-07-24,,,,,Puducherry,2020-07-25 04:47:39,11.882658,78.86498,997.0,"Puducherry, India",177.92184455785537,1.3916500994035783,,
1742,,India,,12216.0,282.0,8096.0,2020-07-24,,,,,Punjab,2020-07-25 04:47:39,30.841465000000003,75.40879,3838.0,"Punjab, India",40.529009743517655,2.3084479371316307,,
1743,,India,,34178.0,602.0,24547.0,2020-07-24,,,,,Rajasthan,2020-07-25 04:47:39,26.583423,73.847973,9029.0,"Rajasthan, India",42.17804002530387,1.761366961203113,,
1744,,India,,477.0,0.0,142.0,2020-07-24,,,,,Sikkim,2020-07-25 04:47:39,27.571671,88.472712,335.0,"Sikkim, India",69.10529647910687,0.0,,
1745,,India,,199749.0,3320.0,143297.0,2020-07-24,,,,,Tamil Nadu,2020-07-25 04:47:39,11.006091,78.400624,53132.0,"Tamil Nadu, India",256.6106741299573,1.6620859178268728,,
1746,,India,,52466.0,455.0,40334.0,2020-07-24,,,,,Telangana,2020-07-25 04:47:39,18.1124,79.0193,11677.0,"Telangana, India",133.28851259612773,0.8672283002325315,,
1747,,India,,3759.0,11.0,2131.0,2020-07-24,,,,,Tripura,2020-07-25 04:47:39,23.746783,91.743565,1617.0,"Tripura, India",90.14833826323314,0.2926310188880021,,
1748,,India,,60771.0,1348.0,37712.0,2020-07-24,,,,,Uttar Pradesh,2020-07-25 04:47:39,26.925425,80.560982,21711.0,"Uttar Pradesh, India",25.54662176498945,2.21816326866433,,
1749,,India,,5445.0,60.0,3399.0,2020-07-24,,,,,Uttarakhand,2020-07-25 04:47:39,30.156447,79.197608,1986.0,"Uttarakhand, India",48.39630897483552,1.1019283746556474,,
1750,,India,,53973.0,1290.0,33529.0,2020-07-24,,,,,West Bengal,2020-07-25 04:47:39,23.814082,87.979803,19154.0,"West Bengal, India",54.18469798950405,2.390083930854316,,
1751,,India,,163.0,0.0,0.0,2020-07-24,,,,,Unknown,2020-07-19 03:35:04,,,163.0,"Unknown, India",,0.0,,
1752,,India,,290.0,0.0,176.0,2020-07-25,,,,,Andaman and Nicobar Islands,2020-07-26 04:35:00,11.225999,92.968178,114.0,"Andaman and Nicobar Islands, India",69.53836119663531,0.0,,
1753,,India,,88671.0,985.0,43255.0,2020-07-25,,,,,Andhra Pradesh,2020-07-26 04:35:00,15.9129,79.74,44431.0,"Andhra Pradesh, India",164.49984883140846,1.1108479660768458,,
1754,,India,,1126.0,3.0,428.0,2020-07-25,,,,,Arunachal Pradesh,2020-07-26 04:35:00,27.768456,96.384277,695.0,"Arunachal Pradesh, India",71.6988292587258,0.2664298401420959,,
1755,,India,,31086.0,77.0,23055.0,2020-07-25,,,,,Assam,2020-07-26 04:35:00,26.357149,92.830441,7954.0,"Assam, India",87.30296276531166,0.2476999292285916,,
1756,,India,,36604.0,234.0,24053.0,2020-07-25,,,,,Bihar,2020-07-26 04:35:00,25.679658,85.60484,12317.0,"Bihar, India",29.330145596400428,0.639274396240848,,
1757,,India,,852.0,13.0,555.0,2020-07-25,,,,,Chandigarh,2020-07-26 04:35:00,30.733839,76.76827800000002,284.0,"Chandigarh, India",73.54508909573205,1.5258215962441315,,
1758,,India,,7087.0,39.0,4683.0,2020-07-25,,,,,Chhattisgarh,2020-07-26 04:35:00,21.264705,82.035366,2365.0,"Chhattisgarh, India",24.07577247236577,0.5503033723719486,,
1759,,India,,860.0,2.0,530.0,2020-07-25,,,,,Dadra and Nagar Haveli and Daman and Diu,2020-07-26 04:35:00,20.194742,73.080901,328.0,"Dadra and Nagar Haveli and Daman and Diu, India",139.6729703568482,0.2325581395348837,,
1760,,India,,129531.0,3806.0,113068.0,2020-07-25,,,,,Delhi,2020-07-26 04:35:00,28.646519,77.10898,12657.0,"Delhi, India",692.2748114710754,2.938292763894357,,
1761,,India,,4686.0,33.0,3047.0,2020-07-25,,,,,Goa,2020-07-26 04:35:00,15.359682,74.057396,1606.0,"Goa, India",295.4137115839244,0.704225352112676,,
1762,,India,,54626.0,2300.0,39631.0,2020-07-25,,,,,Gujarat,2020-07-26 04:35:00,22.694884,71.590923,12695.0,"Gujarat, India",85.52363909174603,4.210449236627247,,
1763,,India,,30538.0,389.0,23654.0,2020-07-25,,,,,Haryana,2020-07-26 04:35:00,29.20004,76.332824,6495.0,"Haryana, India",108.27276539662266,1.2738227781780078,,
1764,,India,,2049.0,11.0,1173.0,2020-07-25,,,,,Himachal Pradesh,2020-07-26 04:35:00,31.927213,77.233081,865.0,"Himachal Pradesh, India",27.49614027459908,0.5368472425573451,,
1765,,India,,17305.0,305.0,9517.0,2020-07-25,,,,,Jammu and Kashmir,2020-07-26 04:35:00,33.75943,76.612638,7483.0,"Jammu and Kashmir, India",127.18354411773352,1.762496388327073,,
1766,,India,,7836.0,82.0,3425.0,2020-07-25,,,,,Jharkhand,2020-07-26 04:35:00,23.654536,85.557631,4329.0,"Jharkhand, India",20.303701502629377,1.046452271567126,,
1767,,India,,90942.0,1796.0,33750.0,2020-07-25,,,,,Karnataka,2020-07-26 04:35:00,14.70518,76.166436,55396.0,"Karnataka, India",134.60388475378258,1.974885091596842,,
1768,,India,,18098.0,59.0,8611.0,2020-07-25,,,,,Kerala,2020-07-26 04:35:00,10.450898,76.405749,9428.0,"Kerala, India",50.69546883406557,0.3260028732456625,,
1769,,India,,1276.0,3.0,1057.0,2020-07-25,,,,,Ladakh,2020-07-26 04:35:00,34.1526,77.5771,216.0,"Ladakh, India",465.2027605919304,0.2351097178683385,,
1770,,India,,26926.0,799.0,18488.0,2020-07-25,,,,,Madhya Pradesh,2020-07-26 04:35:00,23.541513,78.289633,7639.0,"Madhya Pradesh, India",31.54443121469432,2.9673921117135853,,
1771,,India,,366368.0,13389.0,207194.0,2020-07-25,,,,,Maharashtra,2020-07-26 04:35:00,19.449759,76.108221,145785.0,"Maharashtra, India",297.5113172787651,3.6545222290156345,,
1772,,India,,2176.0,0.0,1524.0,2020-07-25,,,,,Manipur,2020-07-26 04:35:00,24.738975,93.882541,652.0,"Manipur, India",70.38551921450278,0.0,,
1773,,India,,646.0,5.0,94.0,2020-07-25,,,,,Meghalaya,2020-07-26 04:35:00,25.536934,91.278882,547.0,"Meghalaya, India",19.18787183927336,0.7739938080495357,,
1774,,India,,361.0,0.0,183.0,2020-07-25,,,,,Mizoram,2020-07-26 04:35:00,23.309381,92.83822,178.0,"Mizoram, India",29.130663533573696,0.0,,
1775,,India,,1239.0,1.0,537.0,2020-07-25,,,,,Nagaland,2020-07-26 03:35:08,26.06702,94.470302,701.0,"Nagaland, India",55.07413227126344,0.0807102502017756,,
1776,,India,,24013.0,130.0,15929.0,2020-07-25,,,,,Odisha,2020-07-26 04:35:00,20.505428,84.418059,7954.0,"Odisha, India",51.80090384196473,0.541373422729355,,
1777,,India,,2654.0,38.0,1561.0,2020-07-25,,,,,Puducherry,2020-07-26 04:35:00,11.882658,78.86498,1055.0,"Puducherry, India",187.7552983922657,1.4318010550113036,,
1778,,India,,12684.0,291.0,8297.0,2020-07-25,,,,,Punjab,2020-07-26 04:35:00,30.841465000000003,75.40879,4096.0,"Punjab, India",42.081692827994274,2.294228949858089,,
1779,,India,,35298.0,613.0,25306.0,2020-07-25,,,,,Rajasthan,2020-07-26 04:35:00,26.583423,73.847973,9379.0,"Rajasthan, India",43.56019827998056,1.7366423026800386,,
1780,,India,,499.0,0.0,142.0,2020-07-25,,,,,Sikkim,2020-07-26 04:35:00,27.571671,88.472712,357.0,"Sikkim, India",72.29254285759819,0.0,,
1781,,India,,206737.0,3409.0,151055.0,2020-07-25,,,,,Tamil Nadu,2020-07-26 04:35:00,11.006091,78.400624,52273.0,"Tamil Nadu, India",265.5879175245182,1.6489549524274802,,
1782,,India,,3862.0,11.0,2209.0,2020-07-25,,,,,Tripura,2020-07-26 04:35:00,23.746783,91.743565,1642.0,"Tripura, India",92.61848427044598,0.2848265147591921,,
1783,,India,,63742.0,1387.0,39903.0,2020-07-25,,,,,Uttar Pradesh,2020-07-26 04:35:00,26.925425,80.560982,22452.0,"Uttar Pradesh, India",26.795556507938947,2.1759593360735465,,
1784,,India,,5961.0,63.0,3495.0,2020-07-25,,,,,Uttarakhand,2020-07-26 04:35:00,30.156447,79.197608,2403.0,"Uttarakhand, India",52.982625858401214,1.0568696527428283,,
1785,,India,,56377.0,1332.0,35654.0,2020-07-25,,,,,West Bengal,2020-07-26 04:35:00,23.814082,87.979803,19391.0,"West Bengal, India",56.59812718496785,2.362665626053177,,
1786,,India,,52466.0,455.0,40334.0,2020-07-25,,,,,Telangana,2020-07-26 03:35:08,18.1124,79.0193,11677.0,"Telangana, India",133.28851259612773,0.8672283002325315,,
1787,,India,,163.0,0.0,0.0,2020-07-25,,,,,Unknown,2020-07-19 03:35:04,,,163.0,"Unknown, India",,0.0,,
1788,,India,,324.0,0.0,182.0,2020-07-26,,,,,Andaman and Nicobar Islands,2020-07-27 04:35:02,11.225999,92.968178,142.0,"Andaman and Nicobar Islands, India",77.6911345783098,0.0,,
1789,,India,,96298.0,1041.0,46301.0,2020-07-26,,,,,Andhra Pradesh,2020-07-27 04:35:02,15.9129,79.74,48956.0,"Andhra Pradesh, India",178.64923642190757,1.081019335811751,,
1790,,India,,1158.0,3.0,505.0,2020-07-26,,,,,Arunachal Pradesh,2020-07-27 04:35:02,27.768456,96.384277,650.0,"Arunachal Pradesh, India",73.7364514046221,0.2590673575129533,,
1791,,India,,32228.0,79.0,24040.0,2020-07-26,,,,,Assam,2020-07-27 04:35:02,26.357149,92.830441,8109.0,"Assam, India",90.51019378499848,0.2451284597244632,,
1792,,India,,39176.0,244.0,25815.0,2020-07-26,,,,,Bihar,2020-07-27 04:35:02,25.679658,85.60484,13117.0,"Bihar, India",31.39104425430509,0.6228303042679192,,
1793,,India,,887.0,13.0,572.0,2020-07-26,,,,,Chandigarh,2020-07-27 04:35:02,30.733839,76.76827800000002,302.0,"Chandigarh, India",76.56630754450039,1.4656144306651635,,
1794,,India,,7450.0,43.0,4944.0,2020-07-26,,,,,Chhattisgarh,2020-07-27 04:35:02,21.264705,82.035366,2463.0,"Chhattisgarh, India",25.30894665149217,0.5771812080536913,,
1795,,India,,914.0,2.0,550.0,2020-07-26,,,,,Dadra and Nagar Haveli and Daman and Diu,2020-07-27 04:35:02,20.194742,73.080901,362.0,"Dadra and Nagar Haveli and Daman and Diu, India",148.4431336118131,0.2188183807439825,,
1796,,India,,130606.0,3827.0,114875.0,2020-07-26,,,,,Delhi,2020-07-27 04:35:02,28.646519,77.10898,11904.0,"Delhi, India",698.0201189444325,2.9301869745647213,,
1797,,India,,4861.0,35.0,3277.0,2020-07-26,,,,,Goa,2020-07-27 04:35:02,15.359682,74.057396,1549.0,"Goa, India",306.4460204885737,0.720016457519029,,
1798,,India,,55822.0,2326.0,40365.0,2020-07-26,,,,,Gujarat,2020-07-27 04:35:02,22.694884,71.590923,13131.0,"Gujarat, India",87.39612238456863,4.166815950700441,,
1799,,India,,31332.0,392.0,24384.0,2020-07-26,,,,,Haryana,2020-07-27 04:35:02,29.20004,76.332824,6556.0,"Haryana, India",111.0878998430474,1.2511170688114388,,
1800,,India,,2176.0,12.0,1198.0,2020-07-26,,,,,Himachal Pradesh,2020-07-27 04:35:02,31.927213,77.233081,966.0,"Himachal Pradesh, India",29.20039103832484,0.5514705882352942,,
1801,,India,,17920.0,312.0,9928.0,2020-07-26,,,,,Jammu and Kashmir,2020-07-27 04:35:02,33.75943,76.612638,7680.0,"Jammu and Kashmir, India",131.70350249001933,1.7410714285714286,,
1802,,India,,8275.0,85.0,3704.0,2020-07-26,,,,,Jharkhand,2020-07-27 04:35:02,23.654536,85.557631,4486.0,"Jharkhand, India",21.44118554546429,1.027190332326284,,
1803,,India,,96141.0,1878.0,35838.0,2020-07-26,,,,,Karnataka,2020-07-27 04:35:02,14.70518,76.166436,58425.0,"Karnataka, India",142.2989607014736,1.9533809716978188,,
1804,,India,,19025.0,61.0,9300.0,2020-07-26,,,,,Kerala,2020-07-27 04:35:02,10.450898,76.405749,9664.0,"Kerala, India",53.29214800354168,0.3206307490144546,,
1805,,India,,1285.0,4.0,1063.0,2020-07-26,,,,,Ladakh,2020-07-27 04:35:02,34.1526,77.5771,218.0,"Ladakh, India",468.4839712857607,0.311284046692607,,
1806,,India,,27800.0,811.0,19132.0,2020-07-26,,,,,Madhya Pradesh,2020-07-27 04:35:02,23.541513,78.289633,7857.0,"Madhya Pradesh, India",32.56834241136827,2.91726618705036,,
1807,,India,,375799.0,13656.0,213238.0,2020-07-26,,,,,Maharashtra,2020-07-27 04:35:02,19.449759,76.108221,148905.0,"Maharashtra, India",305.1698170201618,3.633857461036352,,
1808,,India,,2235.0,0.0,1554.0,2020-07-26,,,,,Manipur,2020-07-27 04:35:02,24.738975,93.882541,681.0,"Manipur, India",72.29395011232248,0.0,,
1809,,India,,702.0,5.0,135.0,2020-07-26,,,,,Meghalaya,2020-07-27 04:35:02,25.536934,91.278882,562.0,"Meghalaya, India",20.851216766516867,0.7122507122507122,,
1810,,India,,361.0,0.0,193.0,2020-07-26,,,,,Mizoram,2020-07-27 04:35:02,23.309381,92.83822,168.0,"Mizoram, India",29.130663533573696,0.0,,
1811,,India,,1339.0,4.0,549.0,2020-07-26,,,,,Nagaland,2020-07-27 04:35:02,26.06702,94.470302,786.0,"Nagaland, India",59.5191792665228,0.2987303958177744,,
1812,,India,,25389.0,140.0,16793.0,2020-07-26,,,,,Odisha,2020-07-27 04:35:02,20.505428,84.418059,8456.0,"Odisha, India",54.76921449396753,0.5514199062586159,,
1813,,India,,2786.0,40.0,1645.0,2020-07-26,,,,,Puducherry,2020-07-27 04:35:02,11.882658,78.86498,1101.0,"Puducherry, India",197.093542321346,1.4357501794687724,,
1814,,India,,13218.0,306.0,8810.0,2020-07-26,,,,,Punjab,2020-07-27 04:35:02,30.841465000000003,75.40879,4102.0,"Punjab, India",43.85334403976886,2.3150249659555158,,
1815,,India,,35909.0,621.0,25353.0,2020-07-26,,,,,Rajasthan,2020-07-27 04:35:02,26.583423,73.847973,9935.0,"Rajasthan, India",44.31421497070152,1.729371466763207,,
1816,,India,,545.0,0.0,148.0,2020-07-26,,,,,Sikkim,2020-07-27 04:35:02,27.571671,88.472712,397.0,"Sikkim, India",78.95678528535272,0.0,,
1817,,India,,213723.0,3494.0,156526.0,2020-07-26,,,,,Tamil Nadu,2020-07-27 04:35:02,11.006091,78.400624,53703.0,"Tamil Nadu, India",274.56259158782706,1.634826387426716,,
1818,,India,,54059.0,463.0,41332.0,2020-07-26,,,,,Telangana,2020-07-27 04:35:02,18.1124,79.0193,12264.0,"Telangana, India",137.33548779083728,0.8564716328455946,,
1819,,India,,3900.0,13.0,2361.0,2020-07-26,,,,,Tripura,2020-07-27 04:35:02,23.746783,91.743565,1526.0,"Tripura, India",93.529800273107,0.3333333333333333,,
1820,,India,,66988.0,1426.0,41641.0,2020-07-26,,,,,Uttar Pradesh,2020-07-27 04:35:02,26.925425,80.560982,23921.0,"Uttar Pradesh, India",28.160094433086723,2.128739475726996,,
1821,,India,,6104.0,63.0,3566.0,2020-07-26,,,,,Uttarakhand,2020-07-27 04:35:02,30.156447,79.197608,2475.0,"Uttarakhand, India",54.25364003349789,1.0321100917431192,,
1822,,India,,58718.0,1372.0,37751.0,2020-07-26,,,,,West Bengal,2020-07-27 04:35:02,23.814082,87.979803,19595.0,"West Bengal, India",58.94830927589163,2.3365918457713137,,
1823,,India,,163.0,0.0,0.0,2020-07-26,,,,,Unknown,2020-07-19 03:35:04,,,163.0,"Unknown, India",,0.0,,
1824,,India,,338.0,1.0,192.0,2020-07-27,,,,,Andaman and Nicobar Islands,2020-07-28 04:58:43,11.225999,92.968178,145.0,"Andaman and Nicobar Islands, India",81.04815891194045,0.2958579881656805,,
1825,,India,,102349.0,1090.0,49558.0,2020-07-27,,,,,Andhra Pradesh,2020-07-28 04:58:43,15.9129,79.74,51701.0,"Andhra Pradesh, India",189.87487485249767,1.064983536722391,,
1826,,India,,1239.0,3.0,574.0,2020-07-27,,,,,Arunachal Pradesh,2020-07-28 04:58:43,27.768456,96.384277,662.0,"Arunachal Pradesh, India",78.89418246142208,0.2421307506053268,,
1827,,India,,33576.0,86.0,25402.0,2020-07-27,,,,,Assam,2020-07-28 04:58:43,26.357149,92.830441,8088.0,"Assam, India",94.29596209895465,0.2561353347629259,,
1828,,India,,41244.0,253.0,27530.0,2020-07-27,,,,,Bihar,2020-07-28 04:58:43,25.679658,85.60484,13461.0,"Bihar, India",33.04809651890339,0.6134225584327417,,
1829,,India,,910.0,14.0,575.0,2020-07-27,,,,,Chandigarh,2020-07-28 04:58:43,30.733839,76.76827800000002,321.0,"Chandigarh, India",78.55167966797673,1.5384615384615383,,
1830,,India,,7745.0,44.0,5172.0,2020-07-27,,,,,Chhattisgarh,2020-07-28 04:58:43,21.264705,82.035366,2529.0,"Chhattisgarh, India",26.31111299541032,0.5681084570690769,,
1831,,India,,946.0,2.0,564.0,2020-07-27,,,,,Dadra and Nagar Haveli and Daman and Diu,2020-07-28 04:58:43,20.194742,73.080901,380.0,"Dadra and Nagar Haveli and Daman and Diu, India",153.64026739253305,0.2114164904862579,,
1832,,India,,131219.0,3853.0,116372.0,2020-07-27,,,,,Delhi,2020-07-28 04:58:43,28.646519,77.10898,10994.0,"Delhi, India",701.2962803222632,2.936312576684779,,
1833,,India,,5119.0,36.0,3410.0,2020-07-27,,,,,Goa,2020-07-28 04:58:43,15.359682,74.057396,1673.0,"Goa, India",322.7107959022852,0.7032623559288924,,
1834,,India,,56874.0,2348.0,41380.0,2020-07-27,,,,,Gujarat,2020-07-28 04:58:43,22.694884,71.590923,13146.0,"Gujarat, India",89.04315618394104,4.128424236030524,,
1835,,India,,32127.0,397.0,25046.0,2020-07-27,,,,,Haryana,2020-07-28 04:58:43,29.20004,76.332824,6684.0,"Haryana, India",113.90657979885049,1.2357207333395586,,
1836,,India,,2270.0,14.0,1216.0,2020-07-27,,,,,Himachal Pradesh,2020-07-28 04:58:43,31.927213,77.233081,1040.0,"Himachal Pradesh, India",30.46180498942895,0.6167400881057269,,
1837,,India,,18390.0,321.0,10402.0,2020-07-27,,,,,Jammu and Kashmir,2020-07-28 04:58:43,33.75943,76.612638,7667.0,"Jammu and Kashmir, India",135.1577796200589,1.7455138662316476,,
1838,,India,,8683.0,89.0,3770.0,2020-07-27,,,,,Jharkhand,2020-07-28 04:58:43,23.654536,85.557631,4824.0,"Jharkhand, India",22.4983461137482,1.024991362432339,,
1839,,India,,101465.0,1953.0,37685.0,2020-07-27,,,,,Karnataka,2020-07-28 04:58:43,14.70518,76.166436,61827.0,"Karnataka, India",150.17905001586232,1.92480165574336,,
1840,,India,,19727.0,63.0,10045.0,2020-07-27,,,,,Kerala,2020-07-28 04:58:43,10.450898,76.405749,9619.0,"Kerala, India",55.25856523867893,0.3193592538145688,,
1841,,India,,1306.0,4.0,1066.0,2020-07-27,,,,,Ladakh,2020-07-28 04:58:43,34.1526,77.5771,236.0,"Ladakh, India",476.1401295713645,0.3062787136294027,,
1842,,India,,28589.0,820.0,19791.0,2020-07-27,,,,,Madhya Pradesh,2020-07-28 04:58:43,23.541513,78.289633,7978.0,"Madhya Pradesh, India",33.492674143834805,2.8682360348385743,,
1843,,India,,383723.0,13883.0,221944.0,2020-07-27,,,,,Maharashtra,2020-07-28 04:58:43,19.449759,76.108221,147896.0,"Maharashtra, India",311.60454843261306,3.6179744242591663,,
1844,,India,,2286.0,0.0,1596.0,2020-07-27,,,,,Manipur,2020-07-28 04:58:43,24.738975,93.882541,690.0,"Manipur, India",73.94361071891237,0.0,,
1845,,India,,738.0,5.0,186.0,2020-07-27,,,,,Meghalaya,2020-07-28 04:58:43,25.536934,91.278882,547.0,"Meghalaya, India",21.92050993403055,0.6775067750677507,,
1846,,India,,384.0,0.0,193.0,2020-07-27,,,,,Mizoram,2020-07-28 04:58:43,23.309381,92.83822,191.0,"Mizoram, India",30.986633786405267,0.0,,
1847,,India,,1385.0,5.0,569.0,2020-07-27,,,,,Nagaland,2020-07-28 04:58:43,26.06702,94.470302,811.0,"Nagaland, India",61.5639008843421,0.3610108303249097,,
1848,,India,,26892.0,147.0,17374.0,2020-07-27,,,,,Odisha,2020-07-28 04:58:43,20.505428,84.418059,9371.0,"Odisha, India",58.01148986457815,0.5466309683177153,,
